Date,Year,Month,WaterYear,TWtrFULL1PT_Q_level,TWtrFULL1PT_Q_flags,TWtrFULL1PT_UNESCO_Q_level,TWtrFULL1PT,TWtrFULL1PT_Med,TWtrFULL1PT_Avg,TWtrFULL1PT_Min,TWtrFULL1PT_Max,TWtrFULL1_TB1_Q_level,TWtrFULL1_TB1_Q_flags,TWtrFULL1_TB1_UNESCO_Q_level,TWtrFULL1_TB1,TWtrFULL1_TB1_Med,TWtrFULL1_TB1_Avg,TWtrFULL1_TB1_Min,TWtrFULL1_TB1_Max,TWtrGLEN1PT_Q_level,TWtrGLEN1PT_Q_flags,TWtrGLEN1PT_UNESCO_Q_level,TWtrGLEN1PT,TWtrGLEN1PT_Med,TWtrGLEN1PT_Avg,TWtrGLEN1PT_Min,TWtrGLEN1PT_Max,TWtrHEYD1_TB1_Q_level,TWtrHEYD1_TB1_Q_flags,TWtrHEYD1_TB1_UNESCO_Q_level,TWtrHEYD1_TB1,TWtrHEYD1_TB1_Med,TWtrHEYD1_TB1_Avg,TWtrHEYD1_TB1_Min,TWtrHEYD1_TB1_Max,TWtrHEYD2PT_Q_level,TWtrHEYD2PT_Q_flags,TWtrHEYD2PT_UNESCO_Q_level,TWtrHEYD2PT,TWtrHEYD2PT_Med,TWtrHEYD2PT_Avg,TWtrHEYD2PT_Min,TWtrHEYD2PT_Max,TWtrLULL1PT_Q_level,TWtrLULL1PT_Q_flags,TWtrLULL1PT_UNESCO_Q_level,TWtrLULL1PT,TWtrLULL1PT_Med,TWtrLULL1PT_Avg,TWtrLULL1PT_Min,TWtrLULL1PT_Max,TWtrLULL1_TB1_Q_level,TWtrLULL1_TB1_Q_flags,TWtrLULL1_TB1_UNESCO_Q_level,TWtrLULL1_TB1,TWtrLULL1_TB1_Med,TWtrLULL1_TB1_Avg,TWtrLULL1_TB1_Min,TWtrLULL1_TB1_Max,TWtrTUNA1PT_Q_level,TWtrTUNA1PT_Q_flags,TWtrTUNA1PT_UNESCO_Q_level,TWtrTUNA1PT,TWtrTUNA1PT_Med,TWtrTUNA1PT_Avg,TWtrTUNA1PT_Min,TWtrTUNA1PT_Max,TWtrTUNA1_TB1_Q_level,TWtrTUNA1_TB1_Q_flags,TWtrTUNA1_TB1_UNESCO_Q_level,TWtrTUNA1_TB1,TWtrTUNA1_TB1_Med,TWtrTUNA1_TB1_Avg,TWtrTUNA1_TB1_Min,TWtrTUNA1_TB1_Max,DepthFULL1PT_Q_level,DepthFULL1PT_Q_flags,DepthFULL1PT_UNESCO_Q_level,DepthFULL1PT,DepthFULL1PT_Med,DepthFULL1PT_Avg,DepthFULL1PT_Min,DepthFULL1PT_Max,DepthGLEN1PT_Q_level,DepthGLEN1PT_Q_flags,DepthGLEN1PT_UNESCO_Q_level,DepthGLEN1PT,DepthGLEN1PT_Med,DepthGLEN1PT_Avg,DepthGLEN1PT_Min,DepthGLEN1PT_Max,DepthHEYD2PT_Q_level,DepthHEYD2PT_Q_flags,DepthHEYD2PT_UNESCO_Q_level,DepthHEYD2PT,DepthHEYD2PT_Med,DepthHEYD2PT_Avg,DepthHEYD2PT_Min,DepthHEYD2PT_Max,DepthLULL1PT_Q_level,DepthLULL1PT_Q_flags,DepthLULL1PT_UNESCO_Q_level,DepthLULL1PT,DepthLULL1PT_Med,DepthLULL1PT_Avg,DepthLULL1PT_Min,DepthLULL1PT_Max,DepthTUNA1PT_Q_level,DepthTUNA1PT_Q_flags,DepthTUNA1PT_UNESCO_Q_level,DepthTUNA1PT,DepthTUNA1PT_Med,DepthTUNA1PT_Avg,DepthTUNA1PT_Min,DepthTUNA1PT_Max
2018-08-27,2018,Aug,2017-2018,2,"AV",1,19.187,18.711,18.7778472222222,17.76,19.758,2,"AV",1,19.27,18.756,18.8333819444444,17.843,19.793,2,"AV",1,15.569,15.7679166666667,15.9751458333333,14.804,17.76,2,"AV",1,13.449,13.786,13.7663177083333,12.195,16.892,1,,2,,,,,,2,"AV",1,13.269,13.325,13.3468819444444,12.69,14.23,2,"AV",1,13.401,13.458,13.4583402777778,12.775,14.314,2,"AV",1,17.094,17.0544166666667,17.2073472222222,16.618,18.14,1,,2,,,,,,2,"AV",1,0.203,0.20125,0.200652777777778,0.193,0.205,3,"AV",1,0.117333333,0.21,0.119447916545139,0.207,0.214,1,,2,,,,,,2,"AV",1,0.216,0.188333333,0.21865625,0.185,0.195,2,"AV",1,0.133666667,0.0975,0.133114583666667,0.089,0.103
2018-08-28,2018,Aug,2017-2018,2,"AV",1,18.996,18.8930833333333,18.7404756944444,18.14,19.187,2,"AV",1,19.08,18.916375,18.7861979166667,18.152,19.27,2,"AV",1,15.855,15.911,15.9569236111111,15.091,17.284,2,"AV",1,13.93,14.107,14.2607899305556,12.992,17.796,1,,2,,,,,,2,"AV",1,13.461,13.461,13.4745520833333,12.98,14.038,2,"AV",1,13.546,13.558,13.5690329861111,13.112,14.146,2,"AV",1,17.284,17.3235833333333,17.4132673611111,16.808,18.331,1,,2,,,,,,2,"AV",1,0.198,0.19625,0.196298611111111,0.19,0.203,3,"AV",1,0.118333333,0.2095,0.118965277663194,0.206,0.214,1,,2,,,,,,2,"AV",1,0.219,0.186,0.21609375,0.18,0.192,2,"AV",1,0.126666667,0.0969166666666667,0.132347222555556,0.091,0.102
2018-08-29,2018,Aug,2017-2018,2,"AV",1,18.806,18.7664166666667,18.6364513888889,17.855,19.187,2,"AV",1,18.842,18.824125,18.6917048611111,17.891,19.27,2,"AV",1,15.569,15.7759166666667,16.0730138888889,15.091,17.76,2,"AV",1,13.329,13.933,14.2864114583333,13.305,17.724,1,,2,,,,,,2,"AV",1,13.076,13.365,13.4906076388889,13.076,14.23,2,"AV",1,13.209,13.488375,13.5990572916667,13.161,14.266,2,"AV",1,16.999,17.1810833333333,17.30390625,16.618,18.331,1,,2,,,,,,2,"AV",1,0.201,0.196833333333333,0.196875,0.191,0.201,3,"AV",1,0.122333333,0.214,0.122538194319444,0.207,0.219,1,,2,,,,,,2,"AV",1,0.225,0.18908333325,0.2190625,0.184,0.198,2,"AV",1,0.110666667,0.076,0.112940972555556,0.072,0.094
2018-08-30,2018,Aug,2017-2018,2,"AV",1,18.711,18.4655833333333,18.3765486111111,17.379,19.282,2,"AV",1,18.747,18.497,18.4304079861111,17.439,19.318,2,"AV",1,14.996,15.4650833333333,15.77975,14.804,17.665,2,"AV",1,12.847,13.227,13.77603125,12.606,18.794,1,,2,,,,,,2,"AV",1,12.787,13.076,13.2723993055556,12.69,14.23,2,"AV",1,12.92,13.191,13.3884670138889,12.799,14.314,2,"AV",1,16.427,16.6655,16.7385694444444,15.76,17.76,1,,2,,,,,,2,"AV",1,0.199,0.197,0.195694444444444,0.188,0.2,3,"AV",1,0.117333333,0.21125,0.120548610993056,0.205,0.215,1,,2,,,,,,2,"AV",1,0.216,0.194,0.222427083333333,0.185,0.199,2,"AV",1,0.115666667,0.07875,0.114524305888889,0.073,0.085
2018-08-31,2018,Aug,2017-2018,2,"AV",1,18.426,18.2514166666667,18.0967916666667,17.189,18.711,2,"AV",1,18.461,18.32775,18.1491840277778,17.225,18.747,2,"AV",1,15.282,15.3859166666667,15.3797256944444,14.23,16.808,2,"AV",1,13.161,13.347,13.4537881944444,12.098,17.724,1,,2,,,,,,2,"AV",1,13.076,13.1245,13.0997152777778,12.401,13.942,2,"AV",1,13.161,13.257,13.1961371527778,12.461,14.026,2,"AV",1,16.808,16.6255,16.66578125,15.76,17.665,1,,2,,,,,,2,"AV",1,0.192,0.191,0.190920138888889,0.185,0.2,3,"AV",1,0.115333333,0.208083333333333,0.117527777642361,0.205,0.212,1,,2,,,,,,2,"AV",1,0.218,0.188,0.217878472222222,0.184,0.192,2,"AV",1,0.113666667,0.0800833333333333,0.116392361444444,0.077,0.089
2018-09-01,2018,Sep,2017-2018,2,"AV",1,17.665,17.7520833333333,17.6822881944444,16.999,18.426,2,"AV",1,17.748,17.786625,17.7291336805556,17.034,18.4495,2,"AV",1,14.325,15.0755,15.293625,14.038,17.094,2,"AV",1,12.389,12.8805,13.2618541666667,12.05,16.725,1,,2,,,,,,2,"AV",1,12.304,12.843,12.8434409722222,12.11,13.558,2,"AV",1,12.437,12.986,12.9506666666667,12.268,13.666,2,"AV",1,15.76,16.427,16.5308680555556,15.76,17.475,1,,2,,,,,,2,"AV",1,0.19,0.189666666666667,0.188590277777778,0.182,0.194,3,"AV",1,0.113333333,0.206916666666667,0.116340277663194,0.203,0.212,1,,2,,,,,,2,"AV",1,0.221,0.1915833335,0.221322916666667,0.186,0.198,2,"AV",1,0.117666667,0.0783333333333333,0.114267361444444,0.075,0.084
2018-09-02,2018,Sep,2017-2018,2,"AV",1,16.523,16.808,16.8409236111111,16.427,17.665,2,"AV",1,16.558,16.871,16.8931840277778,16.511,17.736,2,"AV",1,13.654,14.03,13.9639444444444,13.365,14.421,2,"AV",1,11.783,12.183,12.2172256944444,11.71,12.727,1,,2,,,,,,2,"AV",1,11.916,12.1908333333333,12.1699513888889,11.916,12.401,2,"AV",1,12.025,12.2555,12.2569444444444,12.001,12.509,2,"AV",1,15.664,15.8154166666667,15.8254583333333,15.187,16.523,1,,2,,,,,,2,"AV",1,0.188,0.18575,0.185434027777778,0.177,0.192,3,"AV",1,0.123333333,0.206083333333333,0.117475694326389,0.201,0.217,1,,2,,,,,,2,"AV",1,0.285,0.19541666675,0.243579861111111,0.186,0.267,2,"AV",1,0.120666667,0.08,0.115062500333333,0.074,0.085
2018-09-03,2018,Sep,2017-2018,2,"AV",1,16.713,16.2924166666667,16.3488611111111,15.569,17.189,2,"AV",1,16.773,16.341,16.3932170138889,15.605,17.225,2,"AV",1,13.75,13.75,13.9841458333333,13.076,15.76,2,"AV",1,11.783,12.064625,12.2784722222222,11.053,13.978,1,,2,,,,,,2,"AV",1,11.625,11.9079166666667,11.939,11.334,12.69,2,"AV",1,11.734,11.971,12.0297274305556,11.419,12.775,2,"AV",1,15.187,15.672,15.86440625,15.187,16.903,1,,2,,,,,,2,"AV",1,0.186,0.1855,0.184777777777778,0.178,0.189,3,"AV:MV:SVD",1,0.132333333,0.215083333333333,0.126042613525884,0.212,0.315,1,,2,,,,,,2,"AV",1,0.249,0.23075,0.262208333333333,0.217,0.257,2,"AV",1,0.101666667,0.0793333333333333,0.111149305888889,0.063,0.0843333333333333
2018-09-04,2018,Sep,2017-2018,2,"AV",1,17.189,16.5784166666667,16.6643784722222,15.664,17.76,2,"AV",1,17.201,16.632875,16.7089861111111,15.724,17.772,2,"AV",1,14.996,15.1706666666667,15.0351215277778,13.75,16.237,2,"AV",1,12.122,12.2615,12.4903142361111,11.297,15.438,1,,2,,,,,,2,"AV",1,11.819,11.9725833333333,12.0844826388889,11.528,12.98,2,"AV",1,11.953,12.079875,12.1811336805556,11.637,13.04,2,"AV",1,15.664,15.529,15.6873541666667,14.517,17.189,1,,2,,,,,,2,"AV",1,0.184,0.18275,0.182100694444444,0.176,0.188,3,"AV",1,0.122333333,0.304916666666667,0.1260243054375,0.299,0.315,1,,2,,,,,,2,"AV",1,0.237,0.2118333335,0.241291666666667,0.205,0.219,2,"AV",1,0.105666667,0.067,0.103038194777778,0.064,0.072
2018-09-05,2018,Sep,2017-2018,2,"AV",1,17.57,16.6655,16.624875,15.282,17.665,2,"AV",1,17.582,16.698375,16.6667552083333,15.342,17.701,2,"AV",1,14.996,14.9955833333333,14.91215625,13.75,15.855,2,"AV",1,12.727,12.566625,12.7017204861111,11.175,16.701,1,,2,,,,,,2,"AV",1,12.013,11.9240833333333,11.8714201388889,11.041,12.594,2,"AV",1,12.122,12.059,11.9565677083333,11.102,12.703,2,"AV",1,16.618,15.5685833333333,15.79065625,14.134,17.379,1,,2,,,,,,2,"AV",1,0.183,0.181083333333333,0.180326388888889,0.173,0.186,3,"AV",1,0.099333333,0.2815,0.104631944333333,0.277,0.301,1,,2,,,,,,2,"AV",1,0.23,0.2026666665,0.232472222222222,0.197,0.208,2,"AV",1,0.105666667,0.069,0.104645833666667,0.064,0.073
2018-09-06,2018,Sep,2017-2018,2,"AV",1,18.14,17.379,17.3811458333333,16.427,18.236,2,"AV",1,18.152,17.415,17.4259895833333,16.439,18.247,2,"AV",1,15.091,15.139,15.1261180555556,14.23,16.237,2,"AV",1,16.296,13.202625,13.4546857638889,12.025,17.486,1,,2,,,,,,2,"AV",1,12.594,12.4975,12.3815138888889,11.722,13.173,2,"AV",1,12.654,12.621,12.4701597222222,11.783,13.233,2,"AV",1,16.999,16.6655,16.829375,15.855,17.95,1,,2,,,,,,2,"AV",1,0.181,0.180166666666667,0.179548611111111,0.173,0.185,3,"AV",1,0.069333333,0.254,0.0793541665763889,0.249,0.279,1,,2,,,,,,2,"AV",1,0.223,0.19625,0.225357638888889,0.187,0.202,2,"AV",1,0.101666667,0.06925,0.104534722555556,0.064,0.072
